DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Suchitepéquez,Río Bravo,Octubre,2020.0,13.0,Marzo,Suchitepéquez,Río Bravo,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Diciembre,2020.0,19.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Villa Nueva,Enero,2021.0,18.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Villa Nueva,Noviembre,2020.0,18.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Marzo,2021.0,5.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,San Raymundo,Febrero,2020.0,10.0,Febrero,San Marcos,Nuevo Progreso,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Guatemala,Guatemala,Septiembre,2020.0,10.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Quetzaltenango,Coatepeque,Febrero,2021.0,19.0,Febrero,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Oficinistas
Quetzaltenango,Sibilia,Diciembre,2020.0,7.0,Diciembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Quetzaltenango,Quetzaltenango,Febrero,2020.0,3.0,Febrero,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Suchitepéquez,San Juan Bautista,Octubre,2020.0,24.0,Febrero,Santa Rosa,Cuilapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Huehuetenango,La Democracia,Febrero,2021.0,28.0,Enero,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Quetzaltenango,Quetzaltenango,Febrero,2020.0,6.0,Febrero,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Otro,Otro,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Empleados contables y encargados del registro de materiales
Guatemala,Guatemala,Marzo,2020.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Trabajadores de los servicios personales
Petén,San Benito,Julio,2020.0,20.0,Enero,Petén,Sayaxché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Trabajadores de los servicios personales
Suchitepéquez,Mazatenango,Noviembre,2020.0,28.0,Febrero,Suchitepéquez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Vendedores
Guatemala,Guatemala,Febrero,2020.0,8.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Trabajadores de los cuidados personales
Guatemala,Guatemala,Febrero,2021.0,10.0,Diciembre,San Marcos,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,Artesanos y operarios de las artes gráficas
Guatemala,Guatemala,Junio,2021.0,17.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Guatemala,Guatemala,Febrero,2020.0,21.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,Operadores de instalaciones fijas y máquinas
Guatemala,Guatemala,Marzo,2020.0,27.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2021.0,24.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Alemania,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,30.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,13.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Oratorio,Diciembre,2020.0,16.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,17.0,Diciembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Petén,Poptún,Diciembre,2020.0,28.0,Octubre,Petén,Poptún,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,11.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2020.0,20.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Petén,San Benito,Febrero,2020.0,7.0,Febrero,Petén,Flores,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,21.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,16.0,Octubre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,Santa Lucía Milpas Altas,Febrero,2020.0,13.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,15.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Pedro Ayampuc,Diciembre,2020.0,18.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,11.0,Noviembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,11.0,Febrero,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,17.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Suecia,Costa Rica,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chimaltenango,Chimaltenango,Febrero,2020.0,30.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2020.0,29.0,Enero,Quetzaltenango,Salcajá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Febrero,2020.0,31.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,3.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,30.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,3.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,6.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,27.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,10.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2020.0,1.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2020.0,22.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2020.0,2.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Masagua,Septiembre,2020.0,21.0,Febrero,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2020.0,9.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Septiembre,2020.0,9.0,Marzo,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2020.0,5.0,Octubre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2020.0,29.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2020.0,8.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2020.0,21.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2020.0,7.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,21.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Noviembre,2020.0,6.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Noviembre,2020.0,29.0,Septiembre,Zacapa,Zacapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,30.0,Octubre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2020.0,7.0,Septiembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Noviembre,2020.0,22.0,Octubre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,16.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,7.0,Diciembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Diciembre,2020.0,21.0,Diciembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Santa Rosa,Oratorio,Diciembre,2020.0,23.0,Octubre,Santa Rosa,Cuilapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Diciembre,2020.0,6.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,29.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,14.0,Diciembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Enero,2021.0,16.0,Diciembre,Chiquimula,Ipala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,30.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,24.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Enero,2021.0,17.0,Diciembre,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,26.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2021.0,22.0,Octubre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2021.0,23.0,Noviembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Marzo,2021.0,22.0,Diciembre,Jalapa,Jalapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2021.0,10.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,31.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Nicaragua,Guatemala,Ninguno,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Flores Costa Cuca,Noviembre,2020.0,5.0,Noviembre,Quetzaltenango,Flores Costa Cuca,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Diversificado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,24.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,San Pedro Carchá,Noviembre,2020.0,16.0,Septiembre,Alta Verapaz,Cobán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2020.0,7.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Chiquimula,Diciembre,2020.0,18.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,14.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Agosto,2020.0,19.0,Febrero,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Ignorado,Ninguno,No especificado en otro grupo,No especificado en otro grupo
Suchitepéquez,San José la Maquina,Octubre,2020.0,11.0,Septiembre,Suchitepéquez,Cuyotenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Primaria,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,26.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,6.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepéquez,Santa Bárbara,Octubre,2020.0,9.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Chiquimula,Noviembre,2020.0,23.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chimaltenango,Chimaltenango,Diciembre,2020.0,18.0,Noviembre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,8.0,Diciembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2021.0,23.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Cobán,Abril,2021.0,29.0,Septiembre,Alta Verapaz,Cobán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Marzo,2020.0,27.0,Enero,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ladino / Mestizo,Otro,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Enero,2020.0,15.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2021.0,26.0,Noviembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,Santa Lucía Milpas Altas,Enero,2020.0,13.0,Enero,Sacatepéquez,Santa Lucía Milpas Altas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2020.0,15.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Esquipulas,Enero,2020.0,27.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,31.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Febrero,2020.0,22.0,Enero,Guatemala,Amatitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2020.0,5.0,Febrero,Quetzaltenango,La Esperanza,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,31.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,24.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,17.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,6.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,22.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,6.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,3.0,Febrero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Chinautla,Febrero,2020.0,17.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,17.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2020.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Sacatepéquez,San Lucas Sacatepéquez,Marzo,2020.0,19.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,13.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2020.0,12.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
