DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Noviembre,2013.0,24.0,Septiembre,Guatemala,Guatemala,27.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2013.0,26.0,Febrero,Quetzaltenango,Quetzaltenango,27.0,27.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,Catarina,Febrero,2014.0,5.0,Diciembre,Quetzaltenango,Quetzaltenango,27.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Conguaco,Junio,2013.0,6.0,Mayo,Jutiapa,Jutiapa,25.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Ipala,Julio,2013.0,20.0,Junio,Jutiapa,Jutiapa,22.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Ipala,Julio,2013.0,24.0,Junio,Jutiapa,Jutiapa,21.0,27.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,27.0,Junio,Guatemala,Petapa,32.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,Antigua Guatemala,Agosto,2013.0,24.0,Junio,Sacatepequez,Antigua Guatemala,31.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
San Marcos,San Marcos,Febrero,2014.0,16.0,Diciembre,San Marcos,San Marcos,27.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2013.0,11.0,Marzo,Guatemala,Guatemala,26.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Peten,Poptún,Mayo,2013.0,7.0,Marzo,Peten,Poptún,25.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Ipala,Julio,2013.0,5.0,Junio,Jutiapa,Jutiapa,20.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Julio,2013.0,15.0,Mayo,Guatemala,Guatemala,32.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2014.0,19.0,Marzo,Guatemala,Guatemala,30.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2013.0,3.0,Octubre,Guatemala,Guatemala,30.0,25.0,Mestizo / ladino,Maya,Guatemala,Guatemala,Primaria,Primaria,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Enero,2014.0,2.0,Diciembre,Escuintla,Escuintla,30.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,14.0,Mayo,Guatemala,Guatemala,28.0,25.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Julio,2013.0,9.0,Mayo,Escuintla,Escuintla,28.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Sacatepequez,San Lucas Sacatepéquez,Marzo,2014.0,14.0,Junio,Sacatepequez,San Lucas Sacatepéquez,27.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,8.0,Febrero,Guatemala,Guatemala,25.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Quetzaltepeque,Diciembre,2013.0,20.0,Agosto,Chiquimula,Quetzaltepeque,25.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Santa Lucía Cotzumalguapa,Junio,2013.0,6.0,Marzo,Escuintla,Santa Lucía Cotzumalguapa,24.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Enero,2014.0,26.0,Abril,Guatemala,Mixco,29.0,24.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2013.0,29.0,Enero,Guatemala,Guatemala,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Febrero,2014.0,16.0,Agosto,Guatemala,Petapa,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Noviembre,2013.0,16.0,Octubre,El Progreso,Guastatoya,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Chiquimula,Agosto,2013.0,17.0,Junio,Chiquimula,Chiquimula,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,12.0,Septiembre,Guatemala,Guatemala,27.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chimaltenango,San Martín Jilotepeque,Junio,2013.0,29.0,Mayo,Guatemala,Villa Nueva,27.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2013.0,5.0,Septiembre,Guatemala,Guatemala,26.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Marzo,2014.0,2.0,Diciembre,El Progreso,Guastatoya,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Julio,2013.0,7.0,Junio,El Progreso,Guastatoya,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Sanarate,Julio,2013.0,15.0,Mayo,El Progreso,Guastatoya,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Enero,2014.0,10.0,Octubre,Quetzaltenango,Quetzaltenango,24.0,24.0,Mestizo / ladino,Otro,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,La Esperanza,Noviembre,2013.0,10.0,Octubre,Totonicapan,Totonicapán,24.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Asunción Mita,Julio,2013.0,16.0,Abril,Jutiapa,Asunción Mita,23.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Fraijanes,Marzo,2013.0,1.0,Febrero,Guatemala,Guatemala,21.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Esquipulas,Marzo,2014.0,29.0,Julio,Chiquimula,Esquipulas,32.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,12.0,Abril,Guatemala,Guatemala,29.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Febrero,2013.0,6.0,Febrero,Zacapa,Zacapa,29.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Cuyotenango,Mayo,2013.0,6.0,Mayo,Suchitepequez,Mazatenango,28.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Mayo,2013.0,10.0,Abril,Suchitepequez,Mazatenango,27.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2014.0,15.0,Noviembre,Guatemala,Mixco,26.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Básico,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Julio,2013.0,2.0,Mayo,Guatemala,Villa Nueva,25.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Baja Verapaz,San Jerónimo,Agosto,2013.0,26.0,Julio,Peten,Flores,25.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Mayo,2013.0,11.0,Abril,Guatemala,Villa Nueva,24.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Totonicapan,San Cristóbal Totonicapán,Noviembre,2013.0,23.0,Agosto,Totonicapan,Totonicapán,24.0,23.0,Mestizo / ladino,Maya,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Petapa,Marzo,2013.0,20.0,Febrero,Guatemala,Guatemala,22.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Villa Nueva,Mayo,2013.0,8.0,Marzo,Guatemala,Villa Nueva,20.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,San Andrés Villa Seca,Abril,2014.0,9.0,Diciembre,Retalhuleu,San Andrés Villa Seca,32.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2014.0,27.0,Noviembre,Guatemala,Guatemala,31.0,22.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,25.0,Abril,Guatemala,Guatemala,26.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
El Progreso,Guastatoya,Mayo,2013.0,1.0,Febrero,El Progreso,Guastatoya,25.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Noviembre,2013.0,11.0,Noviembre,Huehuetenango,Huehuetenango,25.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Octubre,2013.0,23.0,Mayo,Quetzaltenango,Quetzaltenango,24.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Febrero,2014.0,16.0,Agosto,Retalhuleu,Retalhuleu,24.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Peten,Sayaxché,Mayo,2013.0,3.0,Mayo,San Marcos,San Marcos,22.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Alta Verapaz,Santa Cruz Verapaz,Octubre,2013.0,12.0,Agosto,Baja Verapaz,Salamá,21.0,22.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Universitario,No especificado en otro grupo,No especificado en otro grupo
Quiche,Joyabaj,Agosto,2013.0,14.0,Junio,Quiche,Santa Cruz del Quiché,28.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2014.0,11.0,Octubre,Quetzaltenango,Quetzaltenango,27.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Octubre,2013.0,22.0,Julio,Huehuetenango,Huehuetenango,27.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Peten,Poptún,Julio,2013.0,20.0,Marzo,Peten,Poptún,27.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Salcajá,Abril,2014.0,26.0,Septiembre,Quetzaltenango,Salcajá,26.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Postgrado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2013.0,24.0,Enero,Quetzaltenango,Quetzaltenango,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Octubre,2013.0,25.0,Julio,Suchitepequez,Mazatenango,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Julio,2013.0,2.0,Julio,Izabal,Puerto Barrios,25.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Abril,2013.0,1.0,Abril,Jutiapa,Jutiapa,24.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Santa Catarina Pinula,Septiembre,2013.0,20.0,Junio,Guatemala,Santa Catarina Pinula,30.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,San Pedro Sacatepéquez,Mayo,2013.0,20.0,Febrero,Guatemala,Guatemala,28.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2014.0,16.0,Diciembre,Guatemala,Guatemala,27.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Mayo,2013.0,2.0,Enero,Retalhuleu,Retalhuleu,26.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,La Libertad,Octubre,2013.0,5.0,Agosto,Huehuetenango,Huehuetenango,26.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Marzo,2013.0,12.0,Febrero,Zacapa,Zacapa,25.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Agosto,2013.0,25.0,Junio,Guatemala,Guatemala,24.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,4.0,Septiembre,Guatemala,Guatemala,23.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Enero,2014.0,26.0,Febrero,Escuintla,Escuintla,23.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2014.0,26.0,Noviembre,Baja Verapaz,Salamá,22.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Soloma,Abril,2014.0,21.0,Febrero,Huehuetenango,Soloma,22.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Primaria,No especificado en otro grupo,No especificado en otro grupo
Huehuetenango,Huehuetenango,Febrero,2014.0,12.0,Diciembre,Huehuetenango,Huehuetenango,21.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Suchitepequez,Mazatenango,Noviembre,2013.0,17.0,Octubre,Suchitepequez,Mazatenango,20.0,20.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Chiquimula,Ipala,Octubre,2013.0,9.0,Septiembre,Jutiapa,Jutiapa,20.0,19.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Básico,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Río Hondo,Abril,2013.0,12.0,Marzo,Zacapa,Zacapa,29.0,18.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Zacapa,Mayo,2013.0,26.0,Marzo,Zacapa,Zacapa,23.0,18.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,Jutiapa,Diciembre,2013.0,7.0,Octubre,Jutiapa,Jutiapa,22.0,18.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Básico,Básico,No especificado en otro grupo,No especificado en otro grupo
Peten,San Benito,Abril,2013.0,4.0,Marzo,Peten,San Benito,22.0,15.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Perú,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Enero,2014.0,27.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Nicaragua,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Diciembre,2013.0,27.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Nicaragua,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jalapa,Jalapa,Junio,2014.0,14.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Nicaragua,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2013.0,15.0,Octubre,Guatemala,Guatemala,44.0,Ignorado,Ignorado,Ignorado,Nicaragua,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2014.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Estados Unidos de América,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Jutiapa,El Progreso,Junio,2014.0,16.0,Abril,Jutiapa,Asunción Mita,24.0,24.0,Mestizo / ladino,Mestizo / ladino,Estados Unidos de América,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2014.0,28.0,Noviembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Honduras,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,14.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,México,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,6.0,Mayo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Perú,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Escuintla,Mayo,2013.0,9.0,Mayo,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2013.0,9.0,Agosto,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Coatepeque,Octubre,2013.0,12.0,Agosto,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Estados Unidos de América,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Zunil,Enero,2014.0,7.0,Mayo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Junio,2013.0,7.0,Mayo,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,11.0,Febrero,Guatemala,Guatemala,28.0,28.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2014.0,24.0,Septiembre,Sacatepequez,Santiago Sacatepéquez,30.0,28.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Noviembre,2013.0,15.0,Octubre,Quetzaltenango,Quetzaltenango,31.0,26.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,17.0,Mayo,Guatemala,Guatemala,Ignorado,32.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Febrero,2014.0,17.0,Enero,Quetzaltenango,Quetzaltenango,Ignorado,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Retalhuleu,Retalhuleu,Septiembre,2013.0,12.0,Agosto,Retalhuleu,Retalhuleu,27.0,31.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Mixco,Abril,2013.0,19.0,Febrero,Guatemala,Guatemala,27.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Junio,2013.0,13.0,Mayo,Guatemala,Guatemala,36.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2014.0,24.0,Julio,Guatemala,Guatemala,25.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Universitario,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Peten,San Benito,Mayo,2014.0,9.0,Octubre,Peten,San Benito,28.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Escuintla,Iztapa,Enero,2014.0,12.0,Julio,Escuintla,Escuintla,25.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Julio,2013.0,23.0,Abril,Guatemala,Guatemala,23.0,23.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Guatemala,Guatemala,Abril,2013.0,1.0,Marzo,Guatemala,Guatemala,21.0,21.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Venezuela,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Zacapa,Estanzuela,Octubre,2013.0,26.0,Agosto,Zacapa,Zacapa,27.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Universitario,No especificado en otro grupo,No especificado en otro grupo
Izabal,Puerto Barrios,Diciembre,2013.0,18.0,Octubre,Izabal,Puerto Barrios,28.0,25.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Diversificado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
Izabal,Livingston,Febrero,2014.0,14.0,Noviembre,Izabal,Puerto Barrios,26.0,24.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ignorado,Diversificado,No especificado en otro grupo,No especificado en otro grupo
