DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Alta Verapaz,Santa Cruz Verapaz,Enero,2016.0,18.0,Septiembre,Alta Verapaz,San Pedro Carchá,36.0,33.0,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Baja Verapaz,San Jerónimo,Julio,2015.0,8.0,Mayo,Baja Verapaz,San Jerónimo,33.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Julio,2015.0,16.0,Abril,Baja Verapaz,Salamá,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Baja Verapaz,Salamá,Octubre,2015.0,26.0,Junio,Baja Verapaz,Salamá,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Baja Verapaz,Salamá,Septiembre,2015.0,15.0,Abril,Baja Verapaz,Salamá,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Uspantán,Abril,2015.0,5.0,Enero,Quiche,Uspantán,Ignorado,Ignorado,Maya,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Septiembre,2015.0,2.0,Septiembre,Quiche,Joyabaj,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Joyabaj,Agosto,2015.0,6.0,Julio,Quiche,Joyabaj,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Joyabaj,Octubre,2015.0,2.0,Julio,Quiche,Joyabaj,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Febrero,2016.0,11.0,Diciembre,Quiche,Santa Cruz del Quiché,29.0,29.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Febrero,2016.0,6.0,Octubre,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Octubre,2015.0,11.0,Septiembre,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Santa Cruz del Quiché,Enero,2016.0,29.0,Mayo,Quiche,Santa Cruz del Quiché,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quiche,Sacapulas,Marzo,2015.0,12.0,Febrero,Quiche,Santa Cruz del Quiché,26.0,29.0,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Aguacatán,Junio,2016.0,2.0,Octubre,Huehuetenango,Aguacatán,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,San Antonio Huista,Diciembre,2015.0,19.0,Octubre,Huehuetenango,San Antonio Huista,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Chiantla,Agosto,2015.0,17.0,Junio,Huehuetenango,Chiantla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Junio,2016.0,3.0,Diciembre,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Marzo,2016.0,1.0,Septiembre,Huehuetenango,Huehuetenango,49.0,56.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Junio,2016.0,5.0,Agosto,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Marzo,2015.0,4.0,Marzo,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Junio,2015.0,3.0,Marzo,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Malacatancito,Julio,2015.0,28.0,Abril,Huehuetenango,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Pajapita,Noviembre,2015.0,12.0,Octubre,San Marcos,Pajapita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2016.0,16.0,Noviembre,San Marcos,San Pablo,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Pablo,Septiembre,2015.0,9.0,Septiembre,San Marcos,San Pablo,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Ocós,Octubre,2015.0,19.0,Agosto,San Marcos,Ocós,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,El Quetzal,Enero,2016.0,14.0,Diciembre,San Marcos,Ayutla,39.0,36.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Catarina,Diciembre,2015.0,31.0,Agosto,San Marcos,Catarina,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Catarina,Marzo,2015.0,2.0,Febrero,San Marcos,Catarina,29.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Rafael Pié de la Cuesta,Junio,2015.0,17.0,Abril,San Marcos,Malacatán,Ignorado,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Malacatán,Agosto,2015.0,30.0,Junio,San Marcos,Malacatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Malacatán,Noviembre,2015.0,24.0,Junio,San Marcos,Malacatán,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Malacatán,Abril,2015.0,13.0,Marzo,San Marcos,Malacatán,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Abril,2015.0,2.0,Marzo,San Marcos,Tejutla,43.0,41.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2015.0,4.0,Septiembre,San Marcos,San Antonio Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Antonio Sacatepéquez,Octubre,2015.0,15.0,Julio,San Marcos,San Antonio Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Antonio Sacatepéquez,Noviembre,2015.0,5.0,Junio,San Marcos,San Antonio Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,San Marcos,Abril,2015.0,5.0,Marzo,San Marcos,San Marcos,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Coatepeque,Diciembre,2015.0,23.0,Octubre,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Coatepeque,Octubre,2015.0,13.0,Julio,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Coatepeque,Julio,2015.0,12.0,Junio,Quetzaltenango,Coatepeque,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2016.0,24.0,Marzo,Quetzaltenango,El Palmar,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Retalhuleu,San Felipe,Julio,2015.0,12.0,Mayo,Quetzaltenango,El Palmar,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,San Carlos Sija,Octubre,2015.0,14.0,Septiembre,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,San Carlos Sija,Enero,2016.0,19.0,Agosto,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,San Carlos Sija,Septiembre,2015.0,5.0,Mayo,Quetzaltenango,San Carlos Sija,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Agosto,2015.0,15.0,Abril,Quetzaltenango,Salcajá,42.0,43.0,Ignorado,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Febrero,2016.0,24.0,Septiembre,Quetzaltenango,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ninguno,Ninguno,Ignorado,Ignorado
Quetzaltenango,Quetzaltenango,Octubre,2015.0,24.0,Junio,Quetzaltenango,Quetzaltenango,50.0,49.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Totonicapan,Santa María Chiquimula,Mayo,2015.0,8.0,Abril,Totonicapan,Santa María Chiquimula,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Totonicapan,Santa María Chiquimula,Junio,2015.0,20.0,Marzo,Totonicapan,Santa María Chiquimula,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Totonicapan,Santa María Chiquimula,Enero,2015.0,5.0,Enero,Totonicapan,Santa María Chiquimula,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Totonicapan,San Francisco el Alto,Agosto,2015.0,13.0,Julio,Totonicapan,San Francisco el Alto,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Solola,Nahualá,Marzo,2015.0,20.0,Febrero,Solola,Nahualá,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Solola,Sololá,Febrero,2016.0,21.0,Diciembre,Solola,Sololá,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Solola,Sololá,Diciembre,2015.0,29.0,Octubre,Solola,Sololá,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Santa Rosa,Cuilapa,Noviembre,2015.0,19.0,Mayo,Santa Rosa,San Rafael las Flores,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,La Gomera,Mayo,2015.0,10.0,Abril,Escuintla,La Gomera,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,Escuintla,Febrero,2016.0,7.0,Diciembre,Escuintla,Tiquisate,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,Tiquisate,Octubre,2015.0,16.0,Julio,Escuintla,Tiquisate,34.0,28.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Febrero,2016.0,7.0,Diciembre,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,Santa Lucía Cotzumalguapa,Febrero,2015.0,8.0,Enero,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Escuintla,Escuintla,Junio,2015.0,6.0,Marzo,Escuintla,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Septiembre,2015.0,18.0,Mayo,Chimaltenango,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Junio,2015.0,27.0,Abril,Chimaltenango,Chimaltenango,35.0,38.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Chimaltenango,Chimaltenango,Julio,2015.0,20.0,Abril,Chimaltenango,Chimaltenango,35.0,38.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Sacatepequez,Santa Lucía Milpas Altas,Diciembre,2015.0,2.0,Diciembre,Sacatepequez,Santa Lucía Milpas Altas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Sacatepequez,Santa Lucía Milpas Altas,Enero,2016.0,27.0,Agosto,Sacatepequez,Santa Lucía Milpas Altas,50.0,39.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2015.0,15.0,Octubre,El Progreso,El Jícaro,33.0,32.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
El Progreso,Guastatoya,Diciembre,2015.0,9.0,Noviembre,El Progreso,Guastatoya,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
El Progreso,Guastatoya,Mayo,2015.0,21.0,Abril,El Progreso,Guastatoya,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Amatitlán,Febrero,2015.0,9.0,Febrero,Guatemala,Amatitlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,San Raymundo,Mayo,2015.0,15.0,Abril,Guatemala,San Raymundo,32.0,32.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Noviembre,2015.0,6.0,Octubre,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2015.0,9.0,Marzo,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,San Juan Sacatepéquez,Agosto,2015.0,29.0,Mayo,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,San Juan Sacatepéquez,Junio,2015.0,7.0,Mayo,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Jutiapa,Santa Catarina Mita,Febrero,2016.0,1.0,Octubre,Guatemala,San Juan Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Noviembre,2015.0,17.0,Septiembre,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2015.0,19.0,Junio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Mixco,Agosto,2015.0,2.0,Junio,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Palencia,Febrero,2016.0,26.0,Octubre,Guatemala,Palencia,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2015.0,28.0,Enero,Guatemala,San José Pinula,30.0,30.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,San José Pinula,Septiembre,2015.0,10.0,Agosto,Guatemala,San José Pinula,Ignorado,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2016.0,12.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2015.0,14.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Febrero,2016.0,19.0,Agosto,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Enero,2016.0,22.0,Julio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Costa Rica,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Diciembre,2015.0,25.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Octubre,2015.0,15.0,Mayo,Guatemala,Guatemala,28.0,26.0,Ignorado,Ignorado,Guatemala,República Dominicana,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Mayo,2015.0,14.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Agosto,2015.0,7.0,Abril,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2016.0,21.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Santa Catarina Pinula,Octubre,2015.0,14.0,Octubre,Guatemala,Guatemala,42.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,San Pedro Sacatepéquez,Junio,2015.0,5.0,Febrero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Jalapa,Jalapa,Mayo,2015.0,31.0,Marzo,Guatemala,Guatemala,59.0,51.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Jalapa,Jalapa,Junio,2015.0,4.0,Junio,Jutiapa,Jutiapa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ninguno,Ninguno,Ignorado,Ignorado
San Marcos,Catarina,Abril,2015.0,2.0,Febrero,San Marcos,Catarina,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Ninguno,Ninguno,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2016.0,2.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ninguno,Ninguno,Ignorado,Ignorado
Huehuetenango,Huehuetenango,Mayo,2016.0,1.0,Octubre,Huehuetenango,San Antonio Huista,34.0,26.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Profesionales de nivel medio de la salud
Guatemala,Guatemala,Octubre,2015.0,20.0,Agosto,Izabal,Puerto Barrios,56.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
San Marcos,Ocós,Septiembre,2015.0,6.0,Agosto,San Marcos,Ocós,38.0,35.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
San Marcos,La Blanca,Noviembre,2015.0,28.0,Septiembre,San Marcos,Ocós,43.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
Retalhuleu,Nuevo San Carlos,Mayo,2015.0,9.0,Marzo,Retalhuleu,Nuevo San Carlos,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
Retalhuleu,Santa Cruz Muluá,Abril,2015.0,26.0,Marzo,Retalhuleu,Santa Cruz Muluá,45.0,Ignorado,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
Quetzaltenango,Olintepeque,Enero,2016.0,11.0,Agosto,Quetzaltenango,Olintepeque,34.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Ignorado,Ignorado
Huehuetenango,La Democracia,Agosto,2015.0,19.0,Junio,Huehuetenango,Huehuetenango,29.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Universitario,Ignorado,Directores administradores y comerciales
Santa Rosa,Cuilapa,Septiembre,2015.0,7.0,Julio,San Marcos,Tejutla,Ignorado,50.0,Ignorado,Mestizo / ladino,Guatemala,Guatemala,Primaria,Universitario,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Junio,2015.0,4.0,Mayo,Baja Verapaz,Salamá,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,Ignorado,Ignorado
San Marcos,Ocós,Mayo,2015.0,24.0,Marzo,San Marcos,Ocós,60.0,52.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,Ignorado,Ignorado
Guatemala,Guatemala,Marzo,2015.0,11.0,Marzo,Guatemala,Palencia,37.0,34.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Diversificado,Ignorado,Ignorado
Suchitepequez,Río Bravo,Diciembre,2015.0,15.0,Octubre,Escuintla,Tiquisate,38.0,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Básico,Ignorado,Vendedores
Baja Verapaz,San Jerónimo,Septiembre,2015.0,7.0,Agosto,Baja Verapaz,San Jerónimo,36.0,49.0,Ignorado,Ignorado,Guatemala,Guatemala,Primaria,Básico,Ignorado,Ignorado
San Marcos,Malacatán,Noviembre,2015.0,31.0,Julio,San Marcos,Malacatán,43.0,43.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Noviembre,2015.0,20.0,Julio,Quetzaltenango,Quetzaltenango,34.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,No especificado en otro grupo
El Progreso,El Jícaro,Octubre,2015.0,2.0,Septiembre,El Progreso,El Jícaro,35.0,33.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,No especificado en otro grupo
Guatemala,Guatemala,Enero,2016.0,21.0,Agosto,Guatemala,Petapa,30.0,26.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,No especificado en otro grupo
Chiquimula,Quetzaltepeque,Octubre,2015.0,29.0,Julio,Chiquimula,Quetzaltepeque,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Chiquimula,Esquipulas,Mayo,2015.0,13.0,Marzo,Chiquimula,Esquipulas,54.0,41.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Peten,Poptún,Abril,2015.0,16.0,Enero,Zacapa,Gualán,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Quiche,San Juan Cotzal,Septiembre,2015.0,3.0,Agosto,Quiche,San Juan Cotzal,Ignorado,Ignorado,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
San Marcos,San Pablo,Diciembre,2015.0,25.0,Agosto,San Marcos,San Pablo,37.0,38.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Retalhuleu,Retalhuleu,Julio,2015.0,29.0,Abril,Retalhuleu,Retalhuleu,30.0,30.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Guatemala,Guatemala,Julio,2015.0,13.0,Abril,Guatemala,Palencia,38.0,37.0,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Primaria,Ignorado,Ignorado
Sacatepequez,Magdalena Milpas Altas,Marzo,2016.0,13.0,Marzo,Sacatepequez,Magdalena Milpas Altas,36.0,43.0,Mestizo / ladino,Ignorado,Guatemala,Guatemala,Primaria,Ninguno,Ignorado,No especificado en otro grupo
Baja Verapaz,San Jerónimo,Agosto,2015.0,26.0,Junio,Baja Verapaz,San Jerónimo,Ignorado,Ignorado,Mestizo / ladino,Mestizo / ladino,Guatemala,Guatemala,Primaria,Ninguno,Ignorado,Ignorado
