DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Jutiapa,Asunción Mita,Abril,2022.0,21.0,Marzo,Jutiapa,Asunción Mita,33.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Asunción Mita,Diciembre,2022.0,4.0,Noviembre,Jutiapa,Asunción Mita,41.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Asunción Mita,Mayo,2022.0,25.0,Abril,Jutiapa,Asunción Mita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,28.0,Abril,Guatemala,Chinautla,56.0,58.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Trabajadores de los servicios personales
Guatemala,Guatemala,Septiembre,2022.0,23.0,Septiembre,Guatemala,Chinautla,41.0,43.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Raymundo,Agosto,2022.0,15.0,Julio,Guatemala,Chinautla,31.0,31.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,22.0,Marzo,Guatemala,Chinautla,45.0,45.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2023.0,1.0,Diciembre,Guatemala,Chinautla,23.0,22.0,Maya,Otro,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Enero,2023.0,20.0,Diciembre,Guatemala,Chinautla,26.0,34.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Escuintla,Tiquisate,Noviembre,2022.0,1.0,Agosto,Escuintla,Tiquisate,43.0,41.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Octubre,2022.0,26.0,Septiembre,San Marcos,Concepción Tutuapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Marzo,2022.0,2.0,Febrero,Jalapa,Monjas,32.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chimaltenango,Chimaltenango,Enero,2023.0,23.0,Septiembre,Guatemala,San Pedro Ayampuc,38.0,47.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Chinautla,Abril,2023.0,21.0,Diciembre,Guatemala,San Pedro Ayampuc,35.0,32.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
El Progreso,Guastatoya,Septiembre,2022.0,1.0,Septiembre,El Progreso,Sanarate,27.0,24.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
El Progreso,Guastatoya,Abril,2022.0,31.0,Marzo,El Progreso,Sanarate,32.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Raymundo,Abril,2022.0,24.0,Febrero,Escuintla,La Gomera,33.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Esquipulas,Marzo,2023.0,13.0,Octubre,Chiquimula,Esquipulas,34.0,45.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,27.0,Junio,Guatemala,Mixco,Ignorado,56.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Post grado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la salud
Guatemala,Guatemala,Enero,2023.0,28.0,Septiembre,Guatemala,Mixco,57.0,52.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Guatemala,Guatemala,Enero,2023.0,22.0,Septiembre,Guatemala,Mixco,Ignorado,55.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Guatemala,Guatemala,Enero,2023.0,17.0,Octubre,Guatemala,Mixco,25.0,28.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Guatemala,Guatemala,Noviembre,2022.0,24.0,Octubre,Guatemala,Mixco,Ignorado,41.0,Ignorado,Ignorado,Guatemala,Nicaragua,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Raymundo,Junio,2022.0,6.0,Junio,Guatemala,Mixco,42.0,41.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,11.0,Marzo,Guatemala,Mixco,58.0,47.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Junio,2022.0,24.0,Enero,Guatemala,Mixco,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Julio,2022.0,2.0,Junio,Escuintla,Guanagazapa,30.0,23.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Cuilapa,Junio,2022.0,12.0,Mayo,Santa Rosa,Chiquimulilla,68.0,65.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Cuilapa,Marzo,2022.0,25.0,Febrero,Santa Rosa,Chiquimulilla,49.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Cuilapa,Diciembre,2022.0,3.0,Noviembre,Santa Rosa,Chiquimulilla,Ignorado,32.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Retalhuleu,Retalhuleu,Abril,2022.0,24.0,Marzo,Retalhuleu,Nuevo San Carlos,64.0,56.0,Ignorado,Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Raymundo,Octubre,2022.0,22.0,Septiembre,Guatemala,San Pedro Sacatepéquez,32.0,22.0,Ignorado,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Artesanos y operarios de las artes gráficas
Guatemala,San Raymundo,Octubre,2022.0,12.0,Octubre,Guatemala,San Pedro Sacatepéquez,48.0,43.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Operadores de instalaciones fijas y máquinas
Guatemala,Guatemala,Mayo,2022.0,4.0,Febrero,Guatemala,San Pedro Sacatepéquez,50.0,35.0,"Mestizo, Ladino",Xinca,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,San Francisco Zapotitlán,Agosto,2022.0,13.0,Abril,Escuintla,San José,45.0,36.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Escuintla,San José,Noviembre,2022.0,16.0,Junio,Escuintla,San José,46.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Génova,Noviembre,2022.0,28.0,Octubre,Retalhuleu,El Asintal,26.0,29.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Febrero,2022.0,3.0,Febrero,Retalhuleu,El Asintal,27.0,29.0,Otro,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Marcos,Marzo,2023.0,8.0,Agosto,San Marcos,Tajumulco,47.0,46.0,Otro,Maya,Guatemala,Guatemala,Primaria,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2023.0,8.0,Diciembre,Chiquimula,Quetzaltepeque,26.0,28.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Juan Sacatepéquez,Diciembre,2022.0,9.0,Noviembre,Guatemala,San Juan Sacatepéquez,29.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Raymundo,Octubre,2022.0,7.0,Septiembre,Guatemala,San Juan Sacatepéquez,31.0,30.0,Ignorado,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Villa Nueva,Enero,2023.0,14.0,Diciembre,Guatemala,San Juan Sacatepéquez,44.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sololá,Sololá,Junio,2022.0,25.0,Enero,Sololá,Panajachel,32.0,38.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Diversificado,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,San Francisco Zapotitlán,Enero,2023.0,18.0,Octubre,Suchitepequez,San Antonio Suchitepéquez,Ignorado,39.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Coatepeque,Noviembre,2022.0,5.0,Agosto,San Marcos,Tejutla,34.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,Tacaná,Diciembre,2022.0,28.0,Septiembre,San Marcos,Tejutla,27.0,23.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Petapa,Noviembre,2022.0,22.0,Junio,Quiché,Cunén,57.0,58.0,Maya,Maya,Guatemala,Guatemala,Básico,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Abril,2022.0,8.0,Marzo,Chiquimula,San Jacinto,60.0,53.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Esquipulas,Febrero,2022.0,10.0,Febrero,Guatemala,San Raymundo,31.0,28.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Baja Verapaz,Granados,Enero,2022.0,11.0,Enero,Escuintla,Palín,34.0,32.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Diversificado,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2022.0,25.0,Abril,Chiquimula,Ipala,32.0,26.0,Maya,"Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sacatepéquez,Ciudad Vieja,Noviembre,2022.0,4.0,Mayo,Sacatepéquez,Ciudad Vieja,48.0,40.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Febrero,2023.0,24.0,Noviembre,Santa Rosa,Santa Cruz Naranjo,31.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Santa Rosa,Cuilapa,Abril,2022.0,24.0,Marzo,Santa Rosa,Santa Cruz Naranjo,47.0,Ignorado,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Colomba,Diciembre,2022.0,28.0,Octubre,San Marcos,Nuevo Progreso,30.0,33.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Octubre,2022.0,27.0,Junio,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Julio,2022.0,24.0,Febrero,Huehuetenango,La Democracia,31.0,29.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quiché,Joyabaj,Junio,2022.0,4.0,Mayo,Quiché,Joyabaj,49.0,45.0,"Mestizo, Ladino",Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Petén,San Andrés,Diciembre,2022.0,18.0,Octubre,Petén,Poptún,34.0,34.0,"Mestizo, Ladino",Maya,Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sololá,Santiago Atitlán,Noviembre,2022.0,2.0,Junio,Sololá,San Lucas Tolimán,33.0,33.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,Mazatenango,Junio,2022.0,1.0,Junio,Suchitepequez,Chicacao,29.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,El Tumbador,Mayo,2022.0,1.0,Abril,San Marcos,El Tumbador,55.0,50.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Coatepeque,Junio,2022.0,3.0,Junio,San Marcos,El Tumbador,70.0,64.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quiché,Nebaj,Marzo,2022.0,10.0,Enero,Quiché,Nebaj,24.0,25.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quiché,Sacapulas,Julio,2022.0,14.0,Junio,Quiché,Nebaj,44.0,35.0,Ignorado,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Villa Nueva,Diciembre,2022.0,12.0,Mayo,Guatemala,Amatitlán,47.0,49.0,Ignorado,"Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Oficinistas
Guatemala,Amatitlán,Mayo,2022.0,3.0,Mayo,Guatemala,Amatitlán,Ignorado,Ignorado,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Enero,2023.0,20.0,Diciembre,Quetzaltenango,Cantel,40.0,36.0,Maya,Maya,Guatemala,Guatemala,Básico,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Guatemala,Villa Canales,Febrero,2023.0,27.0,Diciembre,Guatemala,Villa Nueva,35.0,34.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Guatemala,Petapa,Junio,2022.0,20.0,Mayo,Guatemala,Villa Nueva,33.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines"
Guatemala,Villa Nueva,Agosto,2022.0,18.0,Julio,Guatemala,Villa Nueva,44.0,46.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Ninguna,Ninguna,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Villa Nueva,Noviembre,2022.0,3.0,Agosto,Guatemala,Villa Nueva,38.0,32.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Diversificado,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sacatepéquez,San Lucas Sacatepéquez,Octubre,2022.0,9.0,Septiembre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Septiembre,2022.0,20.0,Septiembre,Guatemala,Villa Nueva,39.0,26.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2022.0,18.0,Febrero,Guatemala,Villa Nueva,28.0,27.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepequez,Santa Bárbara,Febrero,2023.0,25.0,Noviembre,Suchitepequez,Santa Bárbara,49.0,46.0,"Mestizo, Ladino","Mestizo, Ladino",Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
