DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,San Pedro Sacatepéquez,Agosto,2021.0,22.0,Julio,Guatemala,San Pedro Sacatepéquez,21.0,23.0,Maya,Ignorado,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Operadores de instalaciones fijas y máquinas
Jutiapa,El Progreso,Febrero,2021.0,26.0,Enero,Jutiapa,Jutiapa,27.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Marzo,2021.0,27.0,Enero,Guatemala,Guatemala,59.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,San Jacinto,Marzo,2021.0,28.0,Enero,Chiquimula,Esquipulas,37.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Zacapa,Estanzuela,Abril,2021.0,13.0,Enero,Zacapa,Estanzuela,52.0,34.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Morales,Abril,2021.0,3.0,Febrero,Zacapa,Río Hondo,29.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Jutiapa,Mayo,2021.0,21.0,Abril,Jutiapa,Santa Catarina Mita,29.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,San Andrés Xecul,Mayo,2021.0,21.0,Abril,Totonicapán,San Andrés Xecul,24.0,23.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San José Pinula,Junio,2021.0,14.0,Abril,Guatemala,Guatemala,48.0,41.0,Ignorado,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,San Andrés Xecul,Junio,2021.0,29.0,Abril,Quetzaltenango,Quetzaltenango,28.0,22.0,Ignorado,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Julio,2021.0,18.0,Junio,Guatemala,Villa Nueva,40.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2021.0,14.0,Junio,Totonicapán,San Cristóbal Totonicapán,29.0,29.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Pablo,Julio,2021.0,9.0,Febrero,San Marcos,San Pablo,31.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Pedro Ayampuc,Julio,2021.0,14.0,Julio,Guatemala,Amatitlán,59.0,41.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sacatepéquez,Pastores,Agosto,2021.0,2.0,Marzo,Sacatepéquez,Pastores,36.0,41.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Colomba,Septiembre,2021.0,9.0,Julio,Quetzaltenango,Colomba,33.0,36.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Ostuncalco,Marzo,2022.0,2.0,Diciembre,Quetzaltenango,Quetzaltenango,30.0,27.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Santa Eulalia,Marzo,2022.0,11.0,Noviembre,Huehuetenango,Santa Eulalia,36.0,35.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San Juan Sacatepéquez,Noviembre,2021.0,7.0,Octubre,Guatemala,San Juan Sacatepéquez,27.0,26.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Noviembre,2021.0,5.0,Enero,Santa Rosa,Barberena,48.0,43.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Marcos,Noviembre,2021.0,13.0,Octubre,San Marcos,San Marcos,46.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Rafael Pié de la Cuesta,Noviembre,2021.0,25.0,Agosto,San Marcos,San Rafael Pié de la Cuesta,59.0,59.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,El Tumbador,Septiembre,2021.0,13.0,Agosto,San Marcos,San Pablo,35.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Chimaltenango,Chimaltenango,Octubre,2021.0,7.0,Octubre,Chimaltenango,Chimaltenango,27.0,26.0,Ignorado,Maya,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Retalhuleu,El Asintal,Julio,2021.0,19.0,Abril,Retalhuleu,El Asintal,32.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Petapa,Marzo,2022.0,30.0,Diciembre,Guatemala,Guatemala,34.0,39.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Esquipulas,Diciembre,2021.0,18.0,Noviembre,Chiquimula,Esquipulas,33.0,29.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,San Andrés Xecul,Mayo,2021.0,26.0,Marzo,Totonicapán,San Andrés Xecul,32.0,43.0,Maya,Maya,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chimaltenango,Chimaltenango,Noviembre,2021.0,28.0,Octubre,Chimaltenango,Chimaltenango,34.0,31.0,Maya,Maya,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Huehuetenango,Huehuetenango,Diciembre,2021.0,4.0,Junio,Huehuetenango,Chiantla,31.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Petén,Melchor de Mencos,Febrero,2022.0,26.0,Enero,Petén,Melchor de Mencos,30.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,Totonicapán,Enero,2022.0,18.0,Octubre,Totonicapán,Totonicapán,31.0,29.0,Maya,Maya,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de nivel medio de la salud
Retalhuleu,San Martín Zapotitlán,Julio,2021.0,28.0,Enero,Retalhuleu,San Martín Zapotitlán,44.0,37.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines"
Escuintla,Guanagazapa,Octubre,2021.0,1.0,Julio,Escuintla,Guanagazapa,39.0,21.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Técnicos de la tecnología de la información y las comunicaciones
Retalhuleu,Retalhuleu,Junio,2021.0,21.0,Mayo,Retalhuleu,Retalhuleu,60.0,67.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Empleados contables y encargados del registro de materiales
Zacapa,Gualán,Agosto,2021.0,22.0,Febrero,Zacapa,Gualán,28.0,31.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Empleados contables y encargados del registro de materiales
El Progreso,Guastatoya,Septiembre,2021.0,30.0,Agosto,El Progreso,Guastatoya,34.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Guatemala,Villa Nueva,Marzo,2021.0,25.0,Febrero,Guatemala,Villa Nueva,38.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Chinautla,Junio,2021.0,10.0,Junio,Chiquimula,Quetzaltepeque,39.0,27.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Retalhuleu,Retalhuleu,Julio,2021.0,14.0,Julio,Retalhuleu,Nuevo San Carlos,26.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Septiembre,2021.0,28.0,Julio,Quetzaltenango,San Carlos Sija,29.0,24.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Escuintla,Escuintla,Octubre,2021.0,5.0,Mayo,Escuintla,Escuintla,53.0,45.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Universitario,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la salud
Izabal,Puerto Barrios,Marzo,2022.0,15.0,Noviembre,Izabal,Puerto Barrios,28.0,24.0,Garífuna,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Puerto Barrios,Septiembre,2021.0,16.0,Septiembre,Izabal,Puerto Barrios,60.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Guatemala,San Raymundo,Mayo,2021.0,5.0,Mayo,Guatemala,San Juan Sacatepéquez,41.0,40.0,Maya,Ignorado,Guatemala,Guatemala,Primaria,Ninguno,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,7.0,Abril,Guatemala,Guatemala,51.0,46.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Ninguno,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Marzo,2021.0,19.0,Febrero,Quetzaltenango,Quetzaltenango,40.0,39.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
San Marcos,San Cristóbal Cucho,Marzo,2021.0,9.0,Febrero,San Marcos,San Cristóbal Cucho,26.0,29.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sololá,Sololá,Marzo,2022.0,7.0,Diciembre,Sololá,Nahualá,31.0,28.0,Maya,Maya,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepéquez,San Francisco Zapotitlán,Octubre,2021.0,4.0,Octubre,Suchitepéquez,San Francisco Zapotitlán,41.0,42.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Zacapa,Gualán,Noviembre,2021.0,28.0,Julio,Zacapa,Gualán,47.0,43.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,Vendedores
Santa Rosa,Cuilapa,Abril,2021.0,12.0,Marzo,Santa Rosa,Oratorio,29.0,23.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Enero,2022.0,8.0,Noviembre,Jutiapa,Santa Catarina Mita,31.0,26.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,19.0,Febrero,Guatemala,Guatemala,48.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Ipala,Septiembre,2021.0,9.0,Julio,Jutiapa,Atescatempa,52.0,45.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Suchitepéquez,San Francisco Zapotitlán,Marzo,2022.0,20.0,Abril,Huehuetenango,Concepción Huista,31.0,29.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Izabal,Los Amates,Febrero,2022.0,4.0,Noviembre,Izabal,Los Amates,47.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de nivel medio en operaciones financieras y administrativas
Escuintla,Tiquisate,Julio,2021.0,16.0,Marzo,Escuintla,Tiquisate,37.0,24.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Quetzaltenango,Abril,2021.0,19.0,Marzo,Quetzaltenango,Quetzaltenango,61.0,36.0,Ladino / Mestizo,Maya,Guatemala,Guatemala,Primaria,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Baja Verapaz,Purulhá,Enero,2022.0,22.0,Junio,Baja Verapaz,Purulhá,41.0,36.0,Maya,Ignorado,Guatemala,Guatemala,Básico,Ninguno,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Totonicapán,San Cristóbal Totonicapán,Agosto,2021.0,9.0,Julio,Totonicapán,San Cristóbal Totonicapán,24.0,26.0,Maya,Maya,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Alta Verapaz,San Juan Chamelco,Septiembre,2021.0,18.0,Junio,Alta Verapaz,San Juan Chamelco,29.0,22.0,Maya,Maya,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,San Luis Jilotepeque,Enero,2022.0,2.0,Noviembre,Jutiapa,Atescatempa,27.0,22.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jalapa,Jalapa,Febrero,2022.0,15.0,Noviembre,Jalapa,Jalapa,44.0,28.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,San José del Golfo,Julio,2021.0,6.0,Julio,Guatemala,San José del Golfo,28.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Chiquimula,Chiquimula,Octubre,2021.0,30.0,Agosto,Chiquimula,Quetzaltepeque,26.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Sololá,Sololá,Enero,2022.0,18.0,Noviembre,Sololá,Sololá,33.0,29.0,Maya,Maya,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Junio,2021.0,18.0,Mayo,Guatemala,Santa Catarina Pinula,29.0,30.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Zacapa,Zacapa,Agosto,2021.0,11.0,Enero,El Progreso,Guastatoya,29.0,32.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,Profesionales de la enseñanza
Quetzaltenango,Colomba,Junio,2021.0,21.0,Abril,Quetzaltenango,Coatepeque,33.0,25.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quiché,Santa Cruz del Quiché,Noviembre,2021.0,1.0,Octubre,Suchitepéquez,Mazatenango,30.0,25.0,Maya,Ladino / Mestizo,Guatemala,Guatemala,Básico,Diversificado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,24.0,Marzo,Izabal,Puerto Barrios,44.0,45.0,Otro,Garífuna,Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Guatemala,Guatemala,Mayo,2021.0,16.0,Marzo,Guatemala,Santa Catarina Pinula,48.0,Ignorado,Ladino / Mestizo,Ignorado,Guatemala,Guatemala,Básico,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Quetzaltenango,Ostuncalco,Mayo,2021.0,23.0,Abril,Quetzaltenango,Ostuncalco,23.0,22.0,Maya,Maya,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Quetzaltenango,Coatepeque,Septiembre,2021.0,11.0,Junio,Huehuetenango,San Juan Ixcoy,25.0,25.0,Maya,Maya,Guatemala,Guatemala,Básico,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
Jutiapa,Jalpatagua,Octubre,2021.0,7.0,Abril,Izabal,Los Amates,38.0,33.0,Ladino / Mestizo,Ladino / Mestizo,Guatemala,Guatemala,Básico,Básico,Oficiales y operarios de la construcción excluyendo electricistas,No especificado en otro grupo
