DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
Guatemala,Guatemala,Octubre,2016.0,6.0,Junio,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Chiquimula,Chiquimula,Marzo,2017.0,9.0,Diciembre,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Guatemala,Guatemala,Febrero,2017.0,21.0,Diciembre,Chimaltenango,Comalapa,37.0,36.0,Mestizo / Ladino,Maya,Guatemala,Guatemala,Universitario,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Guatemala,Santa Catarina Pinula,Enero,2017.0,6.0,Octubre,Guatemala,Santa Catarina Pinula,52.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Izabal,Puerto Barrios,Agosto,2016.0,21.0,Julio,Izabal,Puerto Barrios,30.0,34.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Básica,Ignorado,Profesionales de nivel medio en operaciones financieras y administrativas,Ignorado
Escuintla,Escuintla,Diciembre,2016.0,14.0,Octubre,Escuintla,Escuintla,33.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Quiche,Santa Cruz del Quiché,Noviembre,2016.0,3.0,Agosto,Quiche,Sacapulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Quiche,Santa Cruz del Quiché,Octubre,2016.0,24.0,Junio,Quiche,Chichicastenango,39.0,37.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Izabal,Puerto Barrios,Julio,2016.0,2.0,Febrero,Izabal,Puerto Barrios,33.0,33.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Retalhuleu,Retalhuleu,Mayo,2016.0,25.0,Enero,Retalhuleu,Retalhuleu,48.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Guatemala,Guatemala,Febrero,2017.0,13.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Guatemala,Guatemala,Enero,2017.0,30.0,Agosto,Jutiapa,Atescatempa,48.0,41.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Ninguno,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Izabal,Puerto Barrios,Octubre,2016.0,30.0,Agosto,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Profesionales de nivel medio de servicios jurídicos, sociales, culturales y afines",Ignorado
Sacatepequez,Antigua Guatemala,Mayo,2017.0,29.0,Agosto,Sacatepequez,Pastores,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos de la tecnología de la información y las comunicaciones,Ignorado
Guatemala,Guatemala,Enero,2017.0,12.0,Octubre,Guatemala,Mixco,42.0,34.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos de la tecnología de la información y las comunicaciones,Ignorado
Retalhuleu,San Andrés Villa Seca,Marzo,2016.0,13.0,Enero,Retalhuleu,San Andrés Villa Seca,28.0,33.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Básica,Técnicos de la tecnología de la información y las comunicaciones,Ignorado
Guatemala,Guatemala,Junio,2016.0,3.0,Mayo,Guatemala,Guatemala,Ignorado,57.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficinistas,Ignorado
Izabal,Puerto Barrios,Febrero,2017.0,1.0,Septiembre,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficinistas,Ignorado
Guatemala,Guatemala,Marzo,2016.0,18.0,Enero,Guatemala,Chinautla,50.0,48.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados en trato directo con el público,Ignorado
Quiche,Santa Cruz del Quiché,Septiembre,2016.0,19.0,Julio,Quiche,Santa Cruz del Quiché,44.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados en trato directo con el público,Ignorado
Escuintla,Nueva Concepción,Diciembre,2016.0,31.0,Agosto,Escuintla,Tiquisate,37.0,35.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Ignorado
Guatemala,Mixco,Diciembre,2016.0,25.0,Octubre,Guatemala,Mixco,33.0,30.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Universitario,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Camotán,Diciembre,2016.0,6.0,Octubre,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Izabal,Livingston,Noviembre,2016.0,6.0,Octubre,Izabal,Puerto Barrios,Ignorado,44.0,Ignorado,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Universitario,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Chiquimula,Noviembre,2016.0,11.0,Agosto,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Izabal,Livingston,Noviembre,2016.0,13.0,Abril,Izabal,Puerto Barrios,36.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Huehuetenango,Santa Eulalia,Junio,2016.0,6.0,Mayo,Huehuetenango,Santa Eulalia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Chiquimula,Junio,2016.0,29.0,Febrero,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Retalhuleu,Retalhuleu,Mayo,2017.0,1.0,Septiembre,Retalhuleu,Retalhuleu,36.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Empleados contables y encargados del registro de materiales,Ignorado
Guatemala,Guatemala,Abril,2017.0,28.0,Marzo,Guatemala,Chinautla,37.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Chiquimula,Abril,2016.0,27.0,Enero,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
San Marcos,San Marcos,Febrero,2017.0,15.0,Agosto,San Marcos,San Marcos,30.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ninguno,Empleados contables y encargados del registro de materiales,Ignorado
Huehuetenango,San Miguel Acatán,Febrero,2017.0,8.0,Septiembre,Huehuetenango,San Miguel Acatán,41.0,33.0,Maya,Maya,Guatemala,Guatemala,Diversificado,Diversificado,Empleados contables y encargados del registro de materiales,Ignorado
Izabal,Morales,Febrero,2017.0,19.0,Diciembre,Izabal,Morales,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Chiquimula,Enero,2017.0,21.0,Noviembre,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Empleados contables y encargados del registro de materiales,Ignorado
Chiquimula,Chiquimula,Septiembre,2016.0,27.0,Julio,Chiquimula,Chiquimula,23.0,16.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Trabajadores de los servicios personales,Ignorado
Escuintla,Escuintla,Abril,2016.0,3.0,Abril,Escuintla,Iztapa,42.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Trabajadores de los servicios personales,Ignorado
Suchitepequez,Patulul,Diciembre,2016.0,8.0,Noviembre,Suchitepequez,Patulul,46.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Vendedores,Ignorado
Huehuetenango,Huehuetenango,Diciembre,2016.0,7.0,Junio,Huehuetenango,Huehuetenango,56.0,48.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Vendedores,Ignorado
Quetzaltenango,Huitán,Noviembre,2016.0,4.0,Julio,Quetzaltenango,Huitán,44.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Guatemala,Guatemala,Noviembre,2016.0,21.0,Octubre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Izabal,Morales,Noviembre,2016.0,24.0,Junio,Izabal,Morales,50.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Básica,Ignorado,Vendedores,Ignorado
Zacapa,Zacapa,Octubre,2016.0,21.0,Julio,Jutiapa,Jutiapa,56.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Zacapa,Zacapa,Octubre,2016.0,25.0,Agosto,Zacapa,Zacapa,31.0,27.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Guatemala,Guatemala,Octubre,2016.0,7.0,Septiembre,Guatemala,Guatemala,54.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Vendedores,Ignorado
Chiquimula,Chiquimula,Julio,2016.0,16.0,Mayo,Chiquimula,Chiquimula,Ignorado,Ignorado,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Ninguno,Vendedores,Ignorado
Guatemala,San Pedro Sacatepéquez,Julio,2016.0,21.0,Marzo,Guatemala,San Pedro Sacatepéquez,49.0,Ignorado,Maya,Maya,Guatemala,Guatemala,Diversificado,Ninguno,Vendedores,Ignorado
Quetzaltenango,Quetzaltenango,Julio,2016.0,11.0,Mayo,Quetzaltenango,Quetzaltenango,50.0,50.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
El Progreso,San Cristóbal Acasaguastlán,Julio,2016.0,11.0,Mayo,El Progreso,San Cristóbal Acasaguastlán,31.0,31.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Vendedores,Ignorado
Guatemala,Guatemala,Junio,2016.0,21.0,Marzo,Guatemala,San Pedro Sacatepéquez,49.0,Ignorado,Maya,Maya,Guatemala,Guatemala,Diversificado,Ninguno,Vendedores,Ignorado
Quetzaltenango,Quetzaltenango,Junio,2016.0,1.0,Junio,Quetzaltenango,Quetzaltenango,47.0,48.0,Maya,Maya,Guatemala,Guatemala,Primaria,Ninguno,Vendedores,Ignorado
El Progreso,El Jícaro,Junio,2016.0,17.0,Febrero,El Progreso,El Jícaro,25.0,33.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Primaria,Universitario,Vendedores,Ignorado
Guatemala,Amatitlán,Junio,2016.0,12.0,Mayo,Guatemala,Amatitlán,31.0,27.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Vendedores,Ignorado
Guatemala,Guatemala,Mayo,2016.0,23.0,Febrero,Guatemala,Guatemala,47.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Chiquimula,Chiquimula,Abril,2016.0,18.0,Febrero,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Vendedores,Ignorado
Guatemala,Villa Canales,Abril,2017.0,20.0,Febrero,Guatemala,Petapa,36.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Vendedores,Ignorado
Quetzaltenango,Olintepeque,Marzo,2017.0,6.0,Septiembre,Quetzaltenango,Olintepeque,31.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Vendedores,Ignorado
Huehuetenango,Huehuetenango,Febrero,2017.0,13.0,Octubre,Huehuetenango,Huehuetenango,36.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Totonicapan,San Cristóbal Totonicapán,Febrero,2017.0,28.0,Diciembre,Totonicapan,San Cristóbal Totonicapán,45.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Quetzaltenango,San Carlos Sija,Febrero,2017.0,11.0,Octubre,Quetzaltenango,San Carlos Sija,57.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Alta Verapaz,Cobán,Febrero,2017.0,27.0,Mayo,Izabal,El Estor,56.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Básica,Ignorado,Vendedores,Ignorado
Quiche,Joyabaj,Noviembre,2016.0,13.0,Octubre,Quiche,Joyabaj,47.0,40.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Estados Unidos de América,Diversificado,Ninguno,Vendedores,Ignorado
Guatemala,Guatemala,Mayo,2016.0,1.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores,Ignorado
Guatemala,Guatemala,Octubre,2016.0,22.0,Julio,Guatemala,San José Pinula,Ignorado,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Ignorado
Guatemala,Guatemala,Marzo,2016.0,11.0,Febrero,Guatemala,Guatemala,52.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Ignorado
Jutiapa,Jutiapa,Febrero,2016.0,15.0,Enero,Jutiapa,Jutiapa,40.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Primaria,Ninguno,Agricultores y trabajadores calificados de explotaciones agropecuarias con destino al mercado,Ignorado
Guatemala,Guatemala,Noviembre,2016.0,2.0,Junio,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Suchitepequez,San Antonio Suchitepéquez,Octubre,2016.0,27.0,Junio,Suchitepequez,Mazatenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
El Progreso,Guastatoya,Febrero,2017.0,16.0,Febrero,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
San Marcos,San Pedro Sacatepéquez,Abril,2016.0,21.0,Marzo,San Marcos,San Cristóbal Cucho,40.0,38.0,Ignorado,Mestizo / Ladino,Guatemala,Guatemala,Ninguno,Primaria,Oficiales y operarios de la construcción excluyendo electricistas,Ignorado
Alta Verapaz,Santa Cruz Verapaz,Septiembre,2016.0,3.0,Marzo,Alta Verapaz,Santa Cruz Verapaz,58.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
San Marcos,Ayutla,Abril,2016.0,15.0,Febrero,San Marcos,Ayutla,43.0,Ignorado,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Primaria,Ninguno,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Abril,2016.0,13.0,Enero,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Mayo,2017.0,27.0,Septiembre,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Quetzaltenango,Quetzaltenango,Noviembre,2016.0,10.0,Octubre,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Diciembre,2016.0,18.0,Agosto,Guatemala,Guatemala,Ignorado,35.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Huehuetenango,Huehuetenango,Noviembre,2016.0,5.0,Agosto,Huehuetenango,Barillas,44.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Chiquimula,Chiquimula,Octubre,2016.0,29.0,Julio,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Septiembre,2016.0,15.0,Junio,Guatemala,Guatemala,22.0,21.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Diversificado,Diversificado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Izabal,Puerto Barrios,Septiembre,2016.0,23.0,Agosto,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Septiembre,2016.0,19.0,Julio,El Progreso,Guastatoya,33.0,Ignorado,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Básica,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Junio,2016.0,21.0,Abril,Guatemala,Guatemala,65.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,"Oficiales y operarios de la metalurgia, la construcción mecánica y afines",Ignorado
Guatemala,Guatemala,Enero,2017.0,3.0,Octubre,Guatemala,Guatemala,44.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Artesanos y operarios de las artes gráficas,Ignorado
Santa Rosa,Chiquimulilla,Junio,2016.0,19.0,Abril,Santa Rosa,Chiquimulilla,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Trabajadores especializados en electricidad y la elecrotecnología,Ignorado
Sacatepequez,Ciudad Vieja,Junio,2016.0,23.0,Mayo,Sacatepequez,Ciudad Vieja,38.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Universitario,Ignorado,Trabajadores especializados en electricidad y la elecrotecnología,Ignorado
Solola,Sololá,Junio,2016.0,21.0,Marzo,Solola,Santa Lucía Utatlán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ninguno,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",Ignorado
Sacatepequez,Pastores,Mayo,2017.0,22.0,Noviembre,Sacatepequez,Pastores,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",Ignorado
Jutiapa,Santa Catarina Mita,Febrero,2017.0,23.0,Noviembre,Jutiapa,Santa Catarina Mita,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Operarios y oficiales de procesamiento de alimentos, de la confección, ebanistas, otros artesanos y afines",Ignorado
Guatemala,San Pedro Sacatepéquez,Diciembre,2016.0,2.0,Junio,Guatemala,San Pedro Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Operadores de instalaciones fijas y máquinas,Ignorado
Guatemala,Amatitlán,Septiembre,2016.0,31.0,Agosto,Guatemala,Amatitlán,32.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Básica,Ninguno,Operadores de instalaciones fijas y máquinas,Ignorado
Sacatepequez,Sumpango,Marzo,2017.0,28.0,Noviembre,Sacatepequez,Sumpango,40.0,Ignorado,Maya,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Operadores de instalaciones fijas y máquinas,Ignorado
Chiquimula,Esquipulas,Mayo,2017.0,22.0,Julio,Chiquimula,Esquipulas,37.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Operadores de instalaciones fijas y máquinas,Ignorado
Baja Verapaz,Salamá,Diciembre,2016.0,28.0,Septiembre,Baja Verapaz,Salamá,31.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ninguno,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Guatemala,Petapa,Diciembre,2016.0,22.0,Noviembre,Guatemala,Chuarrancho,68.0,46.0,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ninguno,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Peten,Poptún,Septiembre,2016.0,11.0,Agosto,Peten,Poptún,49.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Diversificado,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Guatemala,Guatemala,Septiembre,2016.0,26.0,Agosto,Guatemala,Palencia,27.0,26.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Primaria,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
El Progreso,San Agustín Acasaguastlán,Agosto,2016.0,20.0,Julio,El Progreso,San Agustín Acasaguastlán,45.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Básica,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Sacatepequez,Jocotenango,Enero,2017.0,17.0,Octubre,Sacatepequez,Jocotenango,54.0,Ignorado,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Primaria,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Escuintla,La Gomera,Mayo,2016.0,13.0,Abril,Escuintla,La Gomera,54.0,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Conductores de vehículos y operadores de equipos pesados móviles,Ignorado
Guatemala,Amatitlán,Agosto,2016.0,17.0,Agosto,Guatemala,Amatitlán,24.0,25.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Limpiadores y asistentes,Ignorado
Izabal,Puerto Barrios,Abril,2017.0,28.0,Septiembre,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,El Salvador,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Guatemala,Guatemala,Diciembre,2016.0,17.0,Marzo,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Chiquimula,Chiquimula,Diciembre,2016.0,26.0,Julio,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Peten,San Luis,Diciembre,2016.0,1.0,Septiembre,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Chiquimula,Chiquimula,Diciembre,2016.0,12.0,Septiembre,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Izabal,Puerto Barrios,Diciembre,2016.0,22.0,Septiembre,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Jalapa,Jalapa,Diciembre,2016.0,7.0,Noviembre,Izabal,Puerto Barrios,41.0,38.0,Mestizo / Ladino,Mestizo / Ladino,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Escuintla,Sipacate,Diciembre,2016.0,22.0,Septiembre,Escuintla,La Gomera,Ignorado,Ignorado,Mestizo / Ladino,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Chiquimula,Chiquimula,Diciembre,2016.0,9.0,Agosto,Chiquimula,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Chimaltenango,Chimaltenango,Diciembre,2016.0,17.0,Octubre,Chimaltenango,Patzicía,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Izabal,Puerto Barrios,Noviembre,2016.0,9.0,Junio,Izabal,Puerto Barrios,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Quiche,Sacapulas,Noviembre,2016.0,5.0,Agosto,Quiche,Sacapulas,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguno,Ignorado,"Peones agropecuarios, pesqueros y forestales",Ignorado
Peten,Santa Ana,Octubre,2016.0,13.0,Septiembre,Peten,Santa Ana,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ninguno,"Peones agropecuarios, pesqueros y forestales",Ignorado
